pathwayid,name,pwtype,category,url,source,srcid,externalid,extid,taxid,taxname,core,cids,geneids,protacxns,dois,ecs,annotation,annotscore
11641,Cellular Senescence,organism_specific,pathway,https://reactome.org/content/detail/R-HSA-2559583,Reactome,3,R-HSA-2559583,R-HSA-2559583,9606,Homo sapiens (human),1,"27284,34756,87642,160419,164533,439155,444493,5461108,7058055","472,996,1017,1026,1029,1030,1051,2077,2113,2114,2146,2353,3159,3397,3456,3490,3552,3569,3576,3725,4001,4193,4194,4217,4343,4361,4683,4790,5594,5595,5598,5925,5928,5931,5970,6416,6667,6774,7013,7014,7157,7290,7295,7321,7324,7867,8091,8290,8550,8697,8726,8881,10111,10393,10524,10919,11065,23135,23512,23523,25842,25906,25913,26277,27287,29855,29882,29945,51343,51433,51434,51529,54386,57634,64682,65057,79813,119504,246184,554313,100532731","O00762,O15054,O15151,O60934,O75530,O95231,P01100,P01574,P01583,P04637,P05231,P05412,P06400,P08047,P10145,P10599,P14921,P15036,P17096,P17676,P19838,P20700,P24941,P27361,P28482,P30260,P35226,P38936,P40763,P41134,P42771,P42772,P45985,P49959,P50548,P51668,P51965,P52926,P54198,P54274,P60006,P62805,Q00987,Q04206,Q09028,Q13042,Q13164,Q13315,Q15022,Q15554,Q15910,Q16270,Q16576,Q16644,Q16695,Q8IW41,Q8N726,Q8NHZ8,Q92878,Q92993,Q96AP0,Q96DE5,Q96GD3-2,Q96KQ7,Q96L91,Q99683,Q9BSI4,Q9H1A4,Q9H9B1,Q9HCE1,Q9NPG3,Q9NUX5,Q9NYB0",10.1016/0014-4827(61)90192-6|10.1016/j.cell.2007.07.003|10.1016/j.cell.2008.03.038|10.1016/j.cell.2008.03.039|10.1016/j.cell.2013.05.039|10.1016/j.molcel.2009.09.021|10.1016/s0959-8049(96)00058-5|10.1038/nature10600|10.1038/ncb1909|10.1038/nrm2233|10.1038/onc.2008.213|10.1101/gad.1971610|10.1371/journal.pbio.0060301,"1.14.11.-,2.1.1.-,2.1.1.356,2.3.1.48,2.3.2.23,2.3.2.24,2.3.2.27,2.7.11.1,2.7.11.22,2.7.11.24,2.7.11.25,2.7.12.2,3.1.-.-,3.6.-.-,3.6.4.-,3.6.4.13","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways, UniProt]",20000
11642,Oncogene Induced Senescence,organism_specific,pathway,https://reactome.org/content/detail/R-HSA-2559585,Reactome,3,R-HSA-2559585,R-HSA-2559585,9606,Homo sapiens (human),1,"5461108,7058055","1029,2077,2113,2114,3397,4193,4194,4343,5594,5595,5925,6667,7157","O15151,P04637,P06400,P08047,P14921,P15036,P27361,P28482,P41134,P42771,P50548,Q00987,Q8N726,Q9HCE1",10.1002/hep.23769|10.1006/bbrc.2002.6591|10.1007/978-1-4939-6670-7_18|10.1016/0092-8674(95)90214-7|10.1016/s0092-8674(00)81401-4|10.1038/35059131|10.1038/366704a0|10.1038/nrc3960|10.1038/sj.onc.1201965|10.1038/sj.onc.1202200|10.1073/pnas.0915137107|10.1074/jbc.275.12.8945|10.1101/gad.7.7a.1126|10.1101/gad.950902|10.1128/mcb.16.2.538|10.1128/mcb.20.8.2915-2925.2000|10.1128/mcb.24.24.10954-10964.2004|10.1128/mcb.24.3.1206-1218.2004|10.1186/1471-2407-12-69|10.1371/journal.pone.0001864,"2.3.2.27,2.7.11.24,3.6.4.13","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
11643,Oxidative Stress Induced Senescence,organism_specific,pathway,https://reactome.org/content/detail/R-HSA-2559580,Reactome,3,R-HSA-2559580,R-HSA-2559580,9606,Homo sapiens (human),1,"27284,34756,160419,164533,439155,5461108,7058055","1029,2146,2353,3456,3725,4193,4194,4217,4343,5594,5595,5928,5931,6416,7157,7295,7867,8550,8726,23135,23512,554313,100532731","O15054,O15151,O75530,P01100,P01574,P04637,P05412,P10599,P27361,P28482,P35226,P42771,P45985,P62805,Q00987,Q09028,Q15022,Q15910,Q16576,Q16644,Q8IW41,Q8N726,Q96GD3-2,Q99683,Q9HCE1",10.1016/0014-5793(96)00816-2|10.1016/j.cell.2006.11.050|10.1016/j.molcel.2005.04.001|10.1016/j.molcel.2005.10.038|10.1016/j.molcel.2012.01.002|10.1016/s0092-8674(00)81401-4|10.1021/bi049508v|10.1038/366704a0|10.1038/373257a0|10.1038/ncb822|10.1038/onc.2011.491|10.1038/sj.emboj.7601632|10.1073/pnas.0701679104|10.1074/jbc.271.14.8488|10.1074/jbc.272.22.14489|10.1074/jbc.272.26.16657|10.1074/jbc.c200418200|10.1074/jbc.m202004200|10.1074/jbc.m407155200|10.1091/mbc.e02-08-0538|10.1091/mbc.e05-09-0858|10.1093/emb,"1.14.11.-,2.1.1.356,2.3.2.27,2.7.11.1,2.7.11.24,2.7.11.25,2.7.12.2,3.6.4.13","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
11646,Senescence-Associated Secretory Phenotype (SASP),organism_specific,pathway,https://reactome.org/content/detail/R-HSA-2559582,Reactome,3,R-HSA-2559582,R-HSA-2559582,9606,Homo sapiens (human),1,"34756,439155,5461108,7058055","996,1017,1030,1051,2353,3490,3552,3569,3576,3725,4790,5594,5595,5598,5970,6774,7321,7324,8697,8881,10393,10919,11065,25906,27287,29882,29945,51343,51433,51434,51529,64682,79813,119504,246184,554313","O00762,O95231,P01100,P01583,P05231,P05412,P10145,P17676,P19838,P24941,P27361,P28482,P30260,P40763,P42772,P51668,P51965,P60006,P62805,Q04206,Q13042,Q13164,Q16270,Q8NHZ8,Q96DE5,Q96KQ7,Q9H1A4,Q9H9B1,Q9NYG5,Q9UJX2,Q9UJX3,Q9UJX4,Q9UJX5,Q9UJX6,Q9UM11,Q9UM13",10.1016/j.cell.2007.12.032|10.1016/j.cell.2008.03.038|10.1016/j.cell.2008.03.039|10.1016/j.molcel.2011.10.018|10.1038/embor.2009.22|10.1038/ncb1909|10.1038/ncb2784|10.1038/onc.2010.336|10.1073/pnas.0905299106|10.1073/pnas.90.21.10193|10.1073/pnas.90.6.2207|10.1074/jbc.271.9.4605|10.1074/jbc.m009284200|10.1074/jbc.m801346200|10.1101/gad.17276711|10.1128/mcb.00782-09|10.1371/journal.pbio.0060301|10.4161/sgtp.2.1.15038,"2.1.1.-,2.3.2.23,2.3.2.24,2.7.11.22,2.7.11.24","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways, UniProt]",20000
11647,HSP90 chaperone cycle for SHRs,organism_specific,pathway,https://reactome.org/content/detail/R-HSA-3371497,Reactome,3,R-HSA-3371497,R-HSA-3371497,9606,Homo sapiens (human),1,"1061,5754,5839,5994,5461108,7058055","367,2288,2289,2908,3301,3320,3326,3337,4306,5241,10294,10728,10963,55466","O60884,P04150,P06401,P07900,P08235,P08238,P10275,P25685,P31689,P31948,Q02790,Q13451,Q15185,Q8WW22",10.1002/1521-1878(200008)22:8&lt;717::aid-bies5&gt;3.0.co;2-i|10.1007/128_2012_356|10.1016/0014-4827(92)90352-9|10.1016/0960-0760(95)00174-x|10.1016/j.bbamcr.2009.11.012|10.1016/j.mce.2005.11.028|10.1016/j.mce.2010.09.003|10.1016/s1043-2760(98)00059-9|10.1038/nsmb.1965|10.1074/jbc.m111445200|10.1074/jbc.m206566200|10.1091/mbc.10.2.471|10.1159/000101917|10.1210/mend.13.3.0247|10.1210/mend.14.4.0436|10.1210/mend.14.8.0497|10.1621/nrs.05003|10.4103/2319-4170.113230,"5.2.1.8,5.3.99.3","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways, DrugBank]",20000
11659,Neuronal System,organism_specific,pathway,https://reactome.org/content/detail/R-HSA-112316,Reactome,3,R-HSA-112316,R-HSA-112316,9606,Homo sapiens (human),1,"6,175,187,222,223,271,280,305,312,681,700,778,784,813,888,923,962,977,1023,1038,1061,1669,1826,5202,6076,10257,34756,74688,87642,151725,160419,164533,439155,439260,444493,448265,643975,5257127,5460299,5461108,6992086,6992099,7058055,9543238,15938971,21604869,135398619,135398633","18,43,88,217,320,610,773,774,777,784,785,808,814,816,818,1103,1134,1135,1136,1137,1138,1141,1142,1143,1312,1385,1739,1741,1742,2036,2550,2571,2572,2743,2744,2752,2774,2890,2891,2897,2898,2899,2900,2901,2902,2903,2904,2905,2906,3312,3359,3758,3759,3766,3772,3773,3775,3777,3778,3783,3838,4128,4193,4646,4747,4900,4905,4916,5170,5578,5579,5582,5594,5595,5789,5802,5864,5879,5923,5924,6531,6532,6539,6571,6572,6616,6714,6804,6812,6833,6844,6857,7102,7915,8536,8573,8973,9256,9424,9463,9495,9568,9647,10021,10052,100","O00180,O00305,O00555,O14649,O14795,O14810,O14827,O14936,O15399,O15530,O15554,O43166,O60391,O60706,O60741,O75899,O75915,O94925,O95153,O95197,P02708,P05091,P05129,P05771,P07196,P0DP23,P10636-8,P11142,P12931,P15104,P16220,P17252,P17787,P20336,P21397,P21579,P21964,P22303,P23468,P24588,P27361,P28329,P28482,P30532,P30926,P31645,P32297,P35609,P36383,P36544,P38405,P39086,P41732,P42261,P42262,P43681,P46098,P46459,P48048,P48065,P48167,P49593,P51649,P52292,P53680-1,P54284,P60880,P61764,P61764-1,P63000,P63010-1,P63027,",NULL,"1.2.1.24,1.2.1.3,1.4.3.4,2.1.1.6,2.3.1.225,2.3.1.6,2.3.2.27,2.6.1.19,2.6.1.22,2.7.10.1,2.7.10.2,2.7.11.1,2.7.11.13,2.7.11.17,2.7.11.24,3.1.1.7,3.1.3.16,3.1.3.48,3.5.1.2,3.5.1.60,3.6.4.6,3.6.5.2,4.1.1.15,6.3.1.2","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways, UniProt]",20000
11662,Transmission across Chemical Synapses,organism_specific,pathway,https://reactome.org/content/detail/R-HSA-112315,Reactome,3,R-HSA-112315,R-HSA-112315,9606,Homo sapiens (human),1,"6,175,187,222,223,271,280,305,312,681,700,778,784,813,888,923,962,977,1023,1038,1061,1669,1826,5202,6076,10257,34756,74688,87642,151725,160419,164533,439155,439260,444493,448265,643975,5257127,5460299,5461108,6992086,6992099,7058055,9543238,15938971,21604869,135398619,135398633","18,43,88,217,320,773,774,777,784,785,808,814,816,818,1103,1134,1135,1136,1137,1138,1141,1142,1143,1312,1385,1739,1741,1742,2036,2550,2571,2572,2743,2744,2752,2774,2890,2891,2897,2898,2899,2900,2901,2902,2903,2904,2905,2906,3312,3359,3759,3766,3772,3773,3838,4128,4193,4646,4747,4900,4905,5170,5578,5579,5582,5594,5595,5864,5879,5923,5924,6531,6532,6539,6571,6572,6616,6714,6804,6844,6857,7102,7915,8536,8573,8973,9256,9463,9495,9568,9647,10369,10497,10550,10645,10815,22843,22999,26960,27020,27092,27163,27165,28","O00305,O00555,O14795,O14810,O14827,O14936,O15399,O15530,O60391,O75899,O75915,O94925,O95153,P02708,P05091,P05129,P05771,P07196,P0DP23,P10636-8,P11142,P12931,P15104,P16220,P17252,P17787,P20336,P21397,P21579,P21964,P22303,P24588,P27361,P28329,P28482,P30532,P30926,P31645,P32297,P35609,P36544,P38405,P39086,P41732,P42261,P42262,P43681,P46098,P46459,P48065,P48167,P49593,P51649,P52292,P53680-1,P54284,P60880,P61764-1,P63000,P63010-1,P63027,P63252,P78352,P78508,P80404,Q00975,Q00987,Q01959,Q02083,Q02410,Q05329,Q05586,",NULL,"1.2.1.24,1.2.1.3,1.4.3.4,2.1.1.6,2.3.1.225,2.3.1.6,2.3.2.27,2.6.1.19,2.6.1.22,2.7.10.2,2.7.11.1,2.7.11.13,2.7.11.17,2.7.11.24,3.1.1.7,3.1.3.16,3.5.1.2,3.5.1.60,3.6.4.6,3.6.5.2,4.1.1.15,6.3.1.2","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways, UniProt]",20000
11682,Neurotransmitter receptors and postsynaptic signal transmission,organism_specific,pathway,https://reactome.org/content/detail/R-HSA-112314,Reactome,3,R-HSA-112314,R-HSA-112314,9606,Homo sapiens (human),1,"187,271,312,813,888,923,962,1023,1061,5202,6076,5257127,5460299,5461108,6992099,7058055,135398619,135398633","88,320,808,814,816,818,1134,1135,1136,1137,1138,1141,1142,1143,1385,1739,1741,1742,2036,2550,2743,2774,2890,2891,2897,2898,2899,2900,2901,2902,2903,2904,2905,2906,3359,3759,3766,3772,3773,3838,4193,4646,4747,4900,4905,5170,5578,5579,5582,5594,5595,5879,5923,5924,6714,7102,8536,8573,8973,9463,9495,9568,9647,10645,22843,26960,27020,28964,57576,89832,116443,116444","O14827,O14936,O15399,O15530,O60391,O75899,P02708,P05129,P05771,P07196,P0DP23,P10636-8,P12931,P16220,P17252,P17787,P24588,P27361,P28482,P30532,P30926,P32297,P35609,P36544,P38405,P39086,P41732,P42261,P42262,P43681,P46098,P46459,P48167,P49593,P52292,P53680-1,P63000,P63010-1,P63252,P78352,P78508,Q00987,Q02410,Q05586,Q05901,Q12879,Q12959,Q13002,Q13003,Q13224,Q13554,Q13555,Q13972,Q14012,Q14155-1,Q14957,Q15822,Q15825,Q16099,Q16478,Q16566,Q8NFP9,Q8TCU5,Q8WY54,Q92686,Q92796,Q96CW1-2,Q96NW7,Q96RR4,Q99712,Q9H4G0,Q9NPI",NULL,"2.3.2.27,2.7.10.2,2.7.11.1,2.7.11.13,2.7.11.17,2.7.11.24,3.1.3.16,3.6.4.6,3.6.5.2","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways, UniProt]",20000
11694,Activation of NMDA receptors and postsynaptic events,organism_specific,pathway,https://reactome.org/content/detail/R-HSA-442755,Reactome,3,R-HSA-442755,R-HSA-442755,9606,Homo sapiens (human),1,"271,888,923,962,1023,1061,6076,5460299,5461108,7058055,135398619,135398633","88,320,808,814,816,818,1385,1739,1741,1742,2890,2891,2902,2903,2904,2905,2906,3838,4747,4900,5170,5594,5595,5879,5923,5924,6714,8536,8573,9647,10645,22843,26960,28964,57576,116443,116444","O14827,O14936,O15399,O15530,O60391,P07196,P0DP23,P10636-8,P12931,P16220,P27361,P28482,P35609,P42261,P42262,P49593,P52292,P63000,P78352,Q02410,Q05586,Q12879,Q12959,Q13224,Q13554,Q13555,Q13972,Q14012,Q14155-1,Q14957,Q16566,Q8NFP9,Q8TCU5,Q8WY54,Q92686,Q92796,Q96NW7,Q96RR4,Q9P2E2,Q9Y2X7",10.1038/nrn2911|10.1038/nrn3504|10.1124/pr.109.002451|10.1146/annurev.cellbio.24.110707.175235,"2.7.10.2,2.7.11.1,2.7.11.17,2.7.11.24,3.1.3.16,3.6.5.2","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways, UniProt]",20000
11696,Post NMDA receptor activation events,organism_specific,pathway,https://reactome.org/content/detail/R-HSA-438064,Reactome,3,R-HSA-438064,R-HSA-438064,9606,Homo sapiens (human),1,"271,1023,6076,5460299,5461108,7058055,135398619,135398633","808,814,816,818,1385,2890,2891,3838,4900,5170,5594,5595,5879,5923,5924,6714,8536,10645,28964","O14827,O15530,P0DP23,P10636-8,P12931,P16220,P27361,P28482,P42261,P42262,P52292,P63000,Q13554,Q13555,Q13972,Q14012,Q14155-1,Q16566,Q92686,Q96NW7,Q96RR4,Q9Y2X7",10.1016/j.conb.2012.01.007|10.1146/annurev.cellbio.24.110707.175235,"2.7.10.2,2.7.11.1,2.7.11.17,2.7.11.24,3.6.5.2","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways, UniProt]",20000
11697,CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling,organism_specific,pathway,https://reactome.org/content/detail/R-HSA-442742,Reactome,3,R-HSA-442742,R-HSA-442742,9606,Homo sapiens (human),1,"271,5460299,5461108,7058055,135398619,135398633","808,1385,5170,5594,5595,5923,5924","O14827,O15530,P0DP23,P16220,P27361,P28482,Q13972,Q96NW7",10.1097/01.chi.0000046875.56865.cc,"2.7.11.1,2.7.11.24","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
11699,RSK activation,organism_specific,pathway,https://reactome.org/content/detail/R-HSA-444257,Reactome,3,R-HSA-444257,R-HSA-444257,9606,Homo sapiens (human),1,"5461108,7058055","5170,5594,5595","O15530,P27361,P28482",10.1038/nrm2509|10.1074/jbc.m408194200|10.1093/hmg/11.23.2929,"2.7.11.1,2.7.11.24","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
11737,Cell Cycle,organism_specific,pathway,https://reactome.org/content/detail/R-HSA-1640170,Reactome,3,R-HSA-1640170,R-HSA-1640170,9606,Homo sapiens (human),1,"271,280,712,887,936,962,977,1023,1038,1061,6030,6083,6131,15993,27284,34756,64968,65091,87642,160419,164533,439155,444493,5461108,7058055,15938971,72193709,135398599,135398619,135398631,135398633","332,472,545,595,641,672,675,699,701,890,891,898,902,983,990,991,993,994,995,996,1017,1019,1022,1026,1027,1029,1058,1060,1062,1063,1069,1104,1111,1163,1453,1460,1719,1736,1763,1778,1781,1859,1869,1874,2029,2033,2237,2305,2491,2801,2810,2932,3014,3065,3161,3306,3320,3326,3364,3619,3796,3837,3930,3978,4001,4085,4149,4171,4172,4173,4174,4175,4176,4193,4194,4218,4292,4331,4361,4438,4439,4605,4609,4659,4683,4751,4869,4926,4927,4957,4998,4999,5000,5001,5048,5108,5111,5116,5347,5422,5424,5425,5426,5427,5500,5501,55","A1L190,A5LHX3,A8K8P3,A8MT69,O00139,O00231,O00232,O00233,O00311,O00444,O00487,O00762,O14746,O14757,O14818,O14965,O14974,O14980,O15078,O15151,O15392,O15457,O15504,O43196,O43242,O43264,O43303,O43482,O43502,O43633,O43683,O43684,O43768,O43805,O43913,O43929,O60216,O60237-4,O60264,O60566,O60671,O60763,O60832,O60921,O60934,O75122,O75330,O75344,O75419,O75496,O75531,O75665,O75694,O75832,O75935,O75943,O94901,O94927,O94986,O95067,O95072,O95229,O95235,O95347,O95476,O95613,O95684,O95997,O96017,P00374,P01106,P02545-1,P025",NULL,"1.17.4.1,1.3.1.70,1.5.1.3,2.1.1.-,2.1.1.233,2.1.1.354,2.1.1.355,2.1.1.359,2.1.1.361,2.1.1.362,2.1.1.45,2.3.1.-,2.3.1.286,2.3.1.48,2.3.2.-,2.3.2.23,2.3.2.24,2.3.2.27,2.3.2.32,2.7.1.21,2.7.10.2,2.7.11.1,2.7.11.11,2.7.11.21,2.7.11.22,2.7.11.23,2.7.11.24,2.7.11.26,2.7.12.1,2.7.4.6,2.7.7.-,2.7.7.49,2.7.7.7,3.1.-.-,3.1.1.89,3.1.11.-,3.1.11.2,3.1.3.16,3.1.3.48,3.1.3.53,3.4.19.-,3.4.22.49,3.4.25.1,3.5.1.98,3.6.-.-,3.6.4.-,3.6.4.12,3.6.4.6,5.4.99.-,5.6.1.1,5.6.2.1,5.6.2.2,6.5.1.1","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways, DrugBank]",20000
11738,Cell Cycle Checkpoints,organism_specific,pathway,https://reactome.org/content/detail/R-HSA-69620,Reactome,3,R-HSA-69620,R-HSA-69620,9606,Homo sapiens (human),1,"5461108,7058055","332,472,545,699,701,891,983,991,993,995,996,1017,1026,1029,1058,1060,1062,1063,1111,2810,3364,3619,3796,4085,4193,4194,5048,5347,5501,5682,5683,5684,5685,5686,5687,5688,5689,5690,5691,5692,5693,5694,5695,5696,5698,5699,5700,5701,5702,5704,5705,5706,5707,5708,5709,5710,5711,5713,5714,5715,5716,5717,5718,5719,5720,5721,5810,5884,5903,5905,5982,5983,5984,5985,6117,6118,6119,6232,6249,6396,7157,7158,7321,7324,7465,7514,7529,7531,7532,7533,7534,7979,8318,8379,8697,8881,9088,9183,9184,9212,9491,9577,9735,9793,986","A5LHX3,O00139,O00231,O00232,O00233,O00487,O00762,O14757,O14818,O14980,O15151,O15392,O43242,O43264,O43683,O43684,O60566,O60671,O60921,O75122,O75419,O75832,O75943,O95229,O96017,P04637,P06493,P14635,P15927,P17980,P20618,P24941,P25786,P25787,P25788,P25789,P27348,P27694,P28062,P28065,P28066,P28070,P28072,P28074,P30260,P30291,P30304,P30307,P30622,P31946,P31947,P35244,P35249,P35250,P35998,P36873,P38936,P40306,P40937,P40938,P42677,P43034,P43686,P46060,P46736,P48556,P49450,P49454,P49720,P49721,P49792,P50748,P51665,P",NULL,"2.3.2.-,2.3.2.23,2.3.2.24,2.3.2.27,2.7.10.2,2.7.11.1,2.7.11.21,2.7.11.22,2.7.11.23,3.1.11.2,3.1.3.16,3.1.3.48,3.4.19.-,3.4.25.1,3.6.4.12","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
11754,Mitotic Spindle Checkpoint,organism_specific,pathway,https://reactome.org/content/detail/R-HSA-69618,Reactome,3,R-HSA-69618,R-HSA-69618,9606,Homo sapiens (human),1,NULL,"332,699,701,991,996,1058,1060,1062,1063,3619,3796,4085,5048,5347,5501,5903,5905,6232,6249,6396,7321,7324,7514,8379,8697,8881,9183,9184,9212,9735,9793,10393,10726,11004,11065,11130,22919,23122,23279,23332,25906,25909,29882,29945,51433,51434,51529,54820,54821,54908,55055,55143,55746,55839,55920,57082,57122,57551,64682,79019,79023,79902,80152,80776,81565,81930,84643,91687,119504,151246,151648,220134,246184,348235,348995,100526739","O00139,O00762,O14980,O15392,O43264,O43683,O43684,O60566,O75122,O95229,P30260,P30622,P36873,P42677,P43034,P46060,P49450,P49454,P49792,P50748,P51668,P51965,P52948-5,P53350,P55735,P57740,P60006,Q02224,Q03188,Q12769,Q12834,Q13042,Q13257,Q14008,Q15691,Q2NKX8,Q53HL2,Q562F6,Q5FBB7,Q7L7X3,Q7Z460,Q8N0S6,Q8N2Z9,Q8N4N8,Q8NFH3,Q8NFH4,Q8NG31,Q8NHZ8,Q8NI77,Q8WUM0,Q8WVK7,Q8WYP5,Q96BD8,Q96BT3,Q96DE5,Q96EA4,Q96EE3-1,Q96GD4,Q96H22,Q99661,Q9BPU9,Q9BW27,Q9GZM8,Q9H1A4,Q9H900,Q9NQS7,Q9NSP4,Q9NXR1,Q9NYG5,Q9P258,Q9UJX2,Q9UJX3,Q9UJ",10.1038/nrm929,"2.3.2.-,2.3.2.23,2.3.2.24,2.7.11.1,2.7.11.21,3.1.3.16,3.6.4.12","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
11755,Amplification of signal from the kinetochores,organism_specific,pathway,https://reactome.org/content/detail/R-HSA-141424,Reactome,3,R-HSA-141424,R-HSA-141424,9606,Homo sapiens (human),1,NULL,"332,699,701,991,1058,1060,1062,1063,3619,3796,4085,5048,5347,5501,5903,5905,6232,6249,6396,7514,8379,9183,9184,9212,9735,9793,10726,11004,11130,22919,23122,23279,23332,25909,54820,54821,54908,55055,55143,55746,55839,55920,57082,57122,57551,79019,79023,79902,80152,80776,81565,81930,84643,91687,151246,151648,220134,348235,348995,100526739","O00139,O14980,O15392,O43264,O43683,O43684,O60566,O75122,O95229,P30622,P36873,P42677,P43034,P46060,P49450,P49454,P49792,P50748,P52948-5,P53350,P55735,P57740,Q02224,Q03188,Q12769,Q12834,Q13257,Q14008,Q15691,Q2NKX8,Q53HL2,Q562F6,Q5FBB7,Q7L7X3,Q7Z460,Q8N0S6,Q8N2Z9,Q8N4N8,Q8NFH3,Q8NFH4,Q8NG31,Q8NI77,Q8WUM0,Q8WVK7,Q8WYP5,Q96BD8,Q96BT3,Q96EA4,Q96EE3-1,Q96GD4,Q96H22,Q99661,Q9BPU9,Q9BW27,Q9GZM8,Q9H900,Q9NQS7,Q9NSP4,Q9NXR1,Q9P258,Q9Y266,Q9Y6D9",NULL,"2.3.2.-,2.7.11.1,2.7.11.21,3.1.3.16,3.6.4.12","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
11756,Amplification of signal from unattached kinetochores via a MAD2 inhibitory signal,organism_specific,pathway,https://reactome.org/content/detail/R-HSA-141444,Reactome,3,R-HSA-141444,R-HSA-141444,9606,Homo sapiens (human),1,NULL,"332,699,701,991,1058,1060,1062,1063,3619,3796,4085,5048,5347,5501,5903,5905,6232,6249,6396,7514,8379,9183,9184,9212,9735,9793,10726,11004,11130,22919,23122,23279,23332,25909,54820,54821,54908,55055,55143,55746,55839,55920,57082,57122,57551,79019,79023,79902,80152,80776,81565,81930,84643,91687,151246,151648,220134,348235,348995,100526739","O00139,O14980,O15392,O43264,O43683,O43684,O60566,O75122,O95229,P30622,P36873,P42677,P43034,P46060,P49450,P49454,P49792,P50748,P52948-5,P53350,P55735,P57740,Q02224,Q03188,Q12769,Q12834,Q13257,Q14008,Q15691,Q2NKX8,Q53HL2,Q562F6,Q5FBB7,Q7L7X3,Q7Z460,Q8N0S6,Q8N2Z9,Q8N4N8,Q8NFH3,Q8NFH4,Q8NG31,Q8NI77,Q8WUM0,Q8WVK7,Q8WYP5,Q96BD8,Q96BT3,Q96EA4,Q96EE3-1,Q96GD4,Q96H22,Q99661,Q9BPU9,Q9BW27,Q9GZM8,Q9H900,Q9NQS7,Q9NSP4,Q9NXR1,Q9P258,Q9Y266,Q9Y6D9",NULL,"2.3.2.-,2.7.11.1,2.7.11.21,3.1.3.16,3.6.4.12","COVID-19, COVID19, Coronavirus, Corona-virus, SARS, SARS2, SARS-CoV, SARS-CoV-2 [as per WikiPathways]",20000
